Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[688]    0.0    0.00    0.00       3         std::thread::_Invoker<std::tuple<std::decay<void (ThreadPool::*)()>::type, std::decay<ThreadPool*>::type> > std::thread::__make_invoker<void (ThreadPool::*)(), ThreadPool*>(void (ThreadPool::*&&)(), ThreadPool*&&) [688]
                0.00    0.00       3/36          void (ThreadPool::*&&std::forward<void (ThreadPool::*)()>(std::remove_reference<void (ThreadPool::*)()>::type&))() [589]
                0.00    0.00       3/42          ThreadPool*&& std::forward<ThreadPool*>(std::remove_reference<ThreadPool*>::type&) [587]
                0.00    0.00       3/3           std::tuple<void (ThreadPool::*)(), ThreadPool*>::tuple<void (ThreadPool::*)(), ThreadPool*, true>(void (ThreadPool::*&&)(), ThreadPool*&&) [684]
-----------------------------------------------
                0.00    0.00       3/3           std::thread::thread(std::thread&&) [692]
[689]    0.0    0.00    0.00       3         std::thread::swap(std::thread&) [689]
                0.00    0.00       3/3           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&) [706]
-----------------------------------------------
                0.00    0.00       3/3           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> > >::_State_impl(std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> >&&) [686]
[690]    0.0    0.00    0.00       3         std::thread::_State::_State() [690]
-----------------------------------------------
                0.00    0.00       3/3           std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> > >::_State_impl(std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> >&&) [686]
[691]    0.0    0.00    0.00       3         std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> >::_Invoker(std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> >&&) [691]
                0.00    0.00       3/3           std::tuple<void (ThreadPool::*)(), ThreadPool*>::tuple(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [683]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Construct<std::thread, std::thread>(std::thread*, std::thread&&) [698]
[692]    0.0    0.00    0.00       3         std::thread::thread(std::thread&&) [692]
                0.00    0.00       3/12          std::thread::id::id() [602]
                0.00    0.00       3/3           std::thread::swap(std::thread&) [689]
-----------------------------------------------
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (ThreadPool::*)(), ThreadPool*>(std::thread*, void (ThreadPool::*&&)(), ThreadPool*&&) [653]
[693]    0.0    0.00    0.00       3         std::thread::thread<void (ThreadPool::*)(), ThreadPool*>(void (ThreadPool::*&&)(), ThreadPool*&&) [693]
                0.00    0.00       3/12          std::thread::id::id() [602]
                0.00    0.00       3/42          ThreadPool*&& std::forward<ThreadPool*>(std::remove_reference<ThreadPool*>::type&) [587]
                0.00    0.00       3/36          void (ThreadPool::*&&std::forward<void (ThreadPool::*)()>(std::remove_reference<void (ThreadPool::*)()>::type&))() [589]
                0.00    0.00       3/3           std::thread::_Invoker<std::tuple<std::decay<void (ThreadPool::*)()>::type, std::decay<ThreadPool*>::type> > std::thread::__make_invoker<void (ThreadPool::*)(), ThreadPool*>(void (ThreadPool::*&&)(), ThreadPool*&&) [688]
                0.00    0.00       3/3           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> > std::thread::_S_make_state<std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> > >(std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> >&&) [687]
                0.00    0.00       3/3           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [665]
-----------------------------------------------
                0.00    0.00       3/3           ThreadPool::start(unsigned int) [747]
[694]    0.0    0.00    0.00       3         std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (ThreadPool::*)(), ThreadPool*>(void (ThreadPool::*&&)(), ThreadPool*&&) [694]
                0.00    0.00       3/42          ThreadPool*&& std::forward<ThreadPool*>(std::remove_reference<ThreadPool*>::type&) [587]
                0.00    0.00       3/36          void (ThreadPool::*&&std::forward<void (ThreadPool::*)()>(std::remove_reference<void (ThreadPool::*)()>::type&))() [589]
                0.00    0.00       3/7           std::vector<std::thread, std::allocator<std::thread> >::end() [613]
                0.00    0.00       3/3           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (ThreadPool::*)(), ThreadPool*>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (ThreadPool::*&&)(), ThreadPool*&&) [695]
                0.00    0.00       3/3           std::vector<std::thread, std::allocator<std::thread> >::back() [696]
-----------------------------------------------
                0.00    0.00       3/3           std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (ThreadPool::*)(), ThreadPool*>(void (ThreadPool::*&&)(), ThreadPool*&&) [694]
[695]    0.0    0.00    0.00       3         void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (ThreadPool::*)(), ThreadPool*>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (ThreadPool::*&&)(), ThreadPool*&&) [695]
                0.00    0.00       9/10          std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() [604]
                0.00    0.00       6/20          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [592]
                0.00    0.00       6/6           std::thread* std::__uninitialized_move_if_noexcept_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [633]
                0.00    0.00       3/3           std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long long, char const*) const [660]
                0.00    0.00       3/5           std::vector<std::thread, std::allocator<std::thread> >::begin() [640]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [656]
                0.00    0.00       3/3           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long long) [673]
                0.00    0.00       3/42          ThreadPool*&& std::forward<ThreadPool*>(std::remove_reference<ThreadPool*>::type&) [587]
                0.00    0.00       3/36          void (ThreadPool::*&&std::forward<void (ThreadPool::*)()>(std::remove_reference<void (ThreadPool::*)()>::type&))() [589]
                0.00    0.00       3/3           void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, void (ThreadPool::*)(), ThreadPool*>(std::allocator<std::thread>&, std::thread*, void (ThreadPool::*&&)(), ThreadPool*&&) [682]
                0.00    0.00       3/4           void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&) [650]
                0.00    0.00       3/4           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long long) [645]
-----------------------------------------------
                0.00    0.00       3/3           std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (ThreadPool::*)(), ThreadPool*>(void (ThreadPool::*&&)(), ThreadPool*&&) [694]
[696]    0.0    0.00    0.00       3         std::vector<std::thread, std::allocator<std::thread> >::back() [696]
                0.00    0.00       3/7           std::vector<std::thread, std::allocator<std::thread> >::end() [613]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator-(long long) const [657]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator*() const [614]
-----------------------------------------------
                0.00    0.00       1/3           MyWorld::MyWorld(int, int, int) [761]
                0.00    0.00       2/3           DynamicGrid<bool>::~DynamicGrid() [710]
[697]    0.0    0.00    0.00       3         std::vector<bool, std::allocator<bool> >::~vector() [697]
                0.00    0.00       3/3           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [677]
-----------------------------------------------
                0.00    0.00       3/3           std::thread* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::thread*>, std::thread*>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*) [628]
[698]    0.0    0.00    0.00       3         void std::_Construct<std::thread, std::thread>(std::thread*, std::thread&&) [698]
                0.00    0.00       3/3           std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&) [709]
                0.00    0.00       3/6850        operator new(unsigned long long, void*) [213]
                0.00    0.00       3/3           std::thread::thread(std::thread&&) [692]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<0ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type& std::get<0ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&) [702]
[699]    0.0    0.00    0.00       3         void (ThreadPool::*&std::__get_helper<0ull, void (ThreadPool::*)(), ThreadPool*>(std::_Tuple_impl<0ull, void (ThreadPool::*)(), ThreadPool*>&))() [699]
                0.00    0.00       3/6           std::_Tuple_impl<0ull, void (ThreadPool::*)(), ThreadPool*>::_M_head(std::_Tuple_impl<0ull, void (ThreadPool::*)(), ThreadPool*>&) [623]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type& std::get<1ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&) [704]
[700]    0.0    0.00    0.00       3         ThreadPool*& std::__get_helper<1ull, ThreadPool*>(std::_Tuple_impl<1ull, ThreadPool*>&) [700]
                0.00    0.00       3/6           std::_Tuple_impl<1ull, ThreadPool*>::_M_head(std::_Tuple_impl<1ull, ThreadPool*>&) [625]
-----------------------------------------------
                0.00    0.00       3/3           decltype (__invoke((_S_declval<0ull>)(), (_S_declval<1ull>)())) std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> >::_M_invoke<0ull, 1ull>(std::_Index_tuple<0ull, 1ull>) [22]
[701]    0.0    0.00    0.00       3         std::tuple_element<0ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<0ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [701]
                0.00    0.00       3/3           std::tuple_element<0ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type& std::get<0ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&) [702]
                0.00    0.00       3/3           void (ThreadPool::*&&std::forward<void (ThreadPool::*&&)()>(std::remove_reference<void (ThreadPool::*&&)()>::type&))() [707]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<0ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<0ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [701]
[702]    0.0    0.00    0.00       3         std::tuple_element<0ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type& std::get<0ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&) [702]
                0.00    0.00       3/3           void (ThreadPool::*&std::__get_helper<0ull, void (ThreadPool::*)(), ThreadPool*>(std::_Tuple_impl<0ull, void (ThreadPool::*)(), ThreadPool*>&))() [699]
-----------------------------------------------
                0.00    0.00       3/3           decltype (__invoke((_S_declval<0ull>)(), (_S_declval<1ull>)())) std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> >::_M_invoke<0ull, 1ull>(std::_Index_tuple<0ull, 1ull>) [22]
[703]    0.0    0.00    0.00       3         std::tuple_element<1ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<1ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [703]
                0.00    0.00       3/3           std::tuple_element<1ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type& std::get<1ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&) [704]
                0.00    0.00       3/3           ThreadPool*&& std::forward<ThreadPool*&&>(std::remove_reference<ThreadPool*&&>::type&) [708]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<1ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [703]
[704]    0.0    0.00    0.00       3         std::tuple_element<1ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type& std::get<1ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&) [704]
                0.00    0.00       3/3           ThreadPool*& std::__get_helper<1ull, ThreadPool*>(std::_Tuple_impl<1ull, ThreadPool*>&) [700]
-----------------------------------------------
                0.00    0.00       3/3           std::_Tuple_impl<0ull, void (ThreadPool::*)(), ThreadPool*>::_Tuple_impl(std::_Tuple_impl<0ull, void (ThreadPool::*)(), ThreadPool*>&&) [667]
[705]    0.0    0.00    0.00       3         std::remove_reference<std::_Tuple_impl<1ull, ThreadPool*>&>::type&& std::move<std::_Tuple_impl<1ull, ThreadPool*>&>(std::_Tuple_impl<1ull, ThreadPool*>&) [705]
-----------------------------------------------
                0.00    0.00       3/3           std::thread::swap(std::thread&) [689]
[706]    0.0    0.00    0.00       3         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&) [706]
                0.00    0.00       9/9           std::remove_reference<std::thread::id&>::type&& std::move<std::thread::id&>(std::thread::id&) [608]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<0ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<0ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [701]
[707]    0.0    0.00    0.00       3         void (ThreadPool::*&&std::forward<void (ThreadPool::*&&)()>(std::remove_reference<void (ThreadPool::*&&)()>::type&))() [707]
-----------------------------------------------
                0.00    0.00       3/3           std::tuple_element<1ull, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<1ull, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [703]
[708]    0.0    0.00    0.00       3         ThreadPool*&& std::forward<ThreadPool*&&>(std::remove_reference<ThreadPool*&&>::type&) [708]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Construct<std::thread, std::thread>(std::thread*, std::thread&&) [698]
[709]    0.0    0.00    0.00       3         std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&) [709]
-----------------------------------------------
                0.00    0.00       1/2           MyWorld::MyWorld(int, int, int) [761]
                0.00    0.00       1/2           MyWorld::~MyWorld() [762]
[710]    0.0    0.00    0.00       2         DynamicGrid<bool>::~DynamicGrid() [710]
                0.00    0.00       2/3           std::vector<bool, std::allocator<bool> >::~vector() [697]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::function<void ()>*>::allocator<std::function<void ()> >(std::allocator<std::function<void ()> > const&) [725]
[711]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::function<void ()>*>::new_allocator() [711]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::function<void ()>*>::~allocator() [726]
[712]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::function<void ()>*>::~new_allocator() [712]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<bool>::allocator() [727]
[713]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<bool>::new_allocator() [713]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<bool>::~allocator() [728]
[714]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<bool>::~new_allocator() [714]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long long) [739]
[715]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long long) [715]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long long) [740]
[716]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long long, void const*) [716]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::max_size() const [719]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [730]
[717]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [717]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::new_allocator<char>::allocate(unsigned long long, void const*) [770]
                0.00    0.00       1/2           std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [819]
[718]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<char>::max_size() const [718]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long long, void const*) [716]
[719]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::max_size() const [719]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_get_map_allocator() const [721]
[720]    0.0    0.00    0.00       2         std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_get_Tp_allocator() const [720]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_allocate_map(unsigned long long) [792]
                0.00    0.00       1/2           std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_deallocate_map(std::function<void ()>**, unsigned long long) [795]
[721]    0.0    0.00    0.00       2         std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_get_map_allocator() const [721]
                0.00    0.00       2/2           std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_get_Tp_allocator() const [720]
                0.00    0.00       2/2           std::allocator<std::function<void ()>*>::allocator<std::function<void ()> >(std::allocator<std::function<void ()> > const&) [725]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long long) [742]
[722]    0.0    0.00    0.00       2         std::_Bit_iterator::operator+(long long) const [722]
                0.00    0.00       2/2           std::_Bit_iterator::operator+=(long long) [733]
-----------------------------------------------
                0.00    0.00       1/2           std::initializer_list<bool>::end() const [776]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::vector(std::initializer_list<bool>, std::allocator<bool> const&) [831]
[723]    0.0    0.00    0.00       2         std::initializer_list<bool>::begin() const [723]
-----------------------------------------------
                0.00    0.00       1/2           std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_is_local() const [782]
                0.00    0.00       1/2           std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_destroy(unsigned long long) [852]
[724]    0.0    0.00    0.00       2         std::__cxx11::basic_string<unsigned int, std::char_traits<unsigned int>, std::allocator<unsigned int> >::_M_data() const [724]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_get_map_allocator() const [721]
[725]    0.0    0.00    0.00       2         std::allocator<std::function<void ()>*>::allocator<std::function<void ()> >(std::allocator<std::function<void ()> > const&) [725]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::function<void ()>*>::new_allocator() [711]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_allocate_map(unsigned long long) [792]
                0.00    0.00       1/2           std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_deallocate_map(std::function<void ()>**, unsigned long long) [795]
[726]    0.0    0.00    0.00       2         std::allocator<std::function<void ()>*>::~allocator() [726]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::function<void ()>*>::~new_allocator() [712]
-----------------------------------------------
                0.00    0.00       1/2           DynamicGrid<bool>::DynamicGrid(unsigned int, unsigned int, unsigned int) [750]
                0.00    0.00       1/2           MyWorld::MyWorld(int, int, int) [761]
[727]    0.0    0.00    0.00       2         std::allocator<bool>::allocator() [727]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<bool>::new_allocator() [713]
-----------------------------------------------
                0.00    0.00       1/2           DynamicGrid<bool>::DynamicGrid(unsigned int, unsigned int, unsigned int) [750]
                0.00    0.00       1/2           MyWorld::MyWorld(int, int, int) [761]
[728]    0.0    0.00    0.00       2         std::allocator<bool>::~allocator() [728]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<bool>::~new_allocator() [714]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [737]
[729]    0.0    0.00    0.00       2         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [729]
                0.00    0.00       2/3           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [654]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [735]
[730]    0.0    0.00    0.00       2         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [730]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [717]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [737]
[731]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [731]
                0.00    0.00       2/5           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [639]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long long) [742]
[732]    0.0    0.00    0.00       2         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [732]
                0.00    0.00       2/5334303     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [187]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bit_iterator::operator+(long long) const [722]
[733]    0.0    0.00    0.00       2         std::_Bit_iterator::operator+=(long long) [733]
                0.00    0.00       2/2           std::_Bit_iterator_base::_M_incr(long long) [741]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long long) [742]
[734]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long long) [734]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long long) [647]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long long) [740]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [737]
[735]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [735]
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [730]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [676]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::operator=(std::vector<bool, std::allocator<bool> >&&) [834]
[736]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() [736]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::vector(std::initializer_list<bool>, std::allocator<bool> const&) [831]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long long, bool const&, std::allocator<bool> const&) [833]
[737]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [737]
                0.00    0.00       2/2           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [729]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [735]
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [731]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_Deque_impl::_Deque_impl() [790]
[738]    0.0    0.00    0.00       2         std::_Deque_iterator<std::function<void ()>, std::function<void ()>&, std::function<void ()>*>::_Deque_iterator() [738]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [646]
[739]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long long) [739]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long long) [715]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long long) [734]
[740]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long long) [740]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long long, void const*) [716]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bit_iterator::operator+=(long long) [733]
[741]    0.0    0.00    0.00       2         std::_Bit_iterator_base::_M_incr(long long) [741]
-----------------------------------------------
                0.00    0.00       1/2           void std::vector<bool, std::allocator<bool> >::_M_initialize_range<bool const*>(bool const*, bool const*, std::forward_iterator_tag) [829]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long long, bool const&, std::allocator<bool> const&) [833]
[742]    0.0    0.00    0.00       2         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long long) [742]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long long) [734]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long long) [647]
                0.00    0.00       2/5           unsigned long* std::__addressof<unsigned long>(unsigned long&) [641]
                0.00    0.00       2/2           std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [732]
                0.00    0.00       2/2           std::_Bit_iterator::operator+(long long) const [722]
-----------------------------------------------
                0.00    0.00       1/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long long) [835]
                0.00    0.00       1/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long long&, unsigned long long) [848]
[743]    0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [743]
-----------------------------------------------
                0.00    0.00       2/2           std::_Bit_iterator std::copy<bool const*, std::_Bit_iterator>(bool const*, bool const*, std::_Bit_iterator) [869]
[744]    0.0    0.00    0.00       2         bool const* std::__miter_base<bool const*>(bool const*) [744]
-----------------------------------------------
